id,judul,ringkasan,popularitas,dewasa,original_language,id_negara,negara,id_perusahaan,perusahaan,negara_asal_perusahaan,durasi,pendapatan,tanggal_rilis,jumlah_vote,vote_rata_rata,sertifikasi,id_imdb,tahun_rilis
1052843,Anak Titipan Setan,,2.61,False,id,ID,Indonesia,186966.0,Jaman Studio,,0,0,2023-01-12,0,0.0,,tt23135750,2023
1053406,Alena: Anak Ratu Iblis,,3.501,False,id,ID,Indonesia,187043.0,Arjuna Mega Films,,0,0,2023-01-05,0,0.0,,tt24007618,2023
39060,Ada Apa dengan Cinta ?,"Bertemakan cinta di masa-masa SMA, Ada Apa dengan Cinta menampilkan Cinta (Dian Sastrowardoyo) sebagai seorang pelajar SMA. Ia langganan juara lomba puisi di sekolahnya yang rutin diadakan tiap tahun. Cerita berawal dari Alya (Ladya Cherill) yang tubuhnya memar karena kerap dipukuli sang ayah yang kerap cek-cok dengan ibunya. Alya adalah sahabat karib Cinta dengan teman-temannya yang lain seperti Carmen (Adinia Wirasti), Maura (Titi Kamal), dan Milly (Sissy Priscillia)",3.7,False,id,ID,Indonesia,63782.0,Miles Productions,,112,0,2002-02-08,32,7.594,PG,tt0307920,2002
954911,The Doll 3,,4.229,False,id,ID,Indonesia,29666.0,Hitmaker Studios,,115,0,2022-05-26,3,4.7,17+,tt11853944,2022
551027,Ave Maryam,Seorang suster taat yang merawat para seniornya harus memilih antara memegang sumpahnya atau menuruti perasaan terlarang yang ia simpan untuk seorang pastor menawan.,3.684,False,id,ID,Indonesia,117091.0,Summerland,,72,0,2019-04-11,4,6.1,,tt9307666,2019
655831,Tarung Sarung,"DENI RUSO terlahir dari salah satu keluarga terkaya di Indonesia. Bagi Deni uang adalah segalanya, ia bahkan kehilangan kepercayaan terhadap Tuhan. Semuanya berubah ketika ia ke Makassar mengurus bisnis keluarga, dan bertemu TENRI gadis Makassar aktivis yang membenci RUSO CORP sebagai kapitalis perusak lingkungan. Deni pun menyembunyikan identitas demi mendapatkan cinta Tenri.",3.222,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,115,0,2020-12-31,5,7.4,13+,tt11749980,2020
960766,Puisi Cinta Yang Membunuh,,3.479,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,101,0,2023-01-05,0,0.0,17+,tt14827444,2023
655832,Guru-Guru Gokil,"Saat gaji-gaji staf dicuri di sekolahnya, seorang guru baru yang ogah-ogahan bertekad mengembalikan uang itu dan tak lama kemudian menemukan kebahagiaan dalam mengajar.",3.266,False,id,ID,Indonesia,121548.0,BASE Entertainment,ID,101,0,2020-08-17,7,5.3,13+,tt10643918,2020
757902,Losmen Bu Broto,,4.163,False,id,ID,Indonesia,95385.0,Fourcolours Films,ID,109,0,2021-11-18,3,9.0,13+,tt13353184,2021
662724,Generasi 90an: Melankolia,,2.641,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,94,0,2020-12-24,3,7.3,17+,tt11835236,2020
504212,Virgin 2: Bukan Film Porno,"Tentang persahabatan dua orang remaja putri Tina (Christina Santika, 16 th) dan Nadya (Joanna Alexandra, 19 th) yang terjerumus ke profesi kelam yang seharusnya tidak mereka lakukan di usia mereka. Masa remaja bukanlah hal yang mudah bagi mereka. Persahabatan seringkali harus dibayar dengan mahal, bisa jadi dengan sebuah kematian tragis, justru ketika mereka ingin merubah jalan hidupnya",3.487,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,86,0,2009-05-28,6,6.9,,tt1445188,2009
551024,27 Steps of May,Seorang remaja perempuan bernama May sedang menghadapi masa trauma karena kekerasan seksual yang ia alami. Ayahnya merasa bersalah dan menyalahkan dirinya karena tidak bisa menjaga anaknya hingga melampiaskannya di ring tinju. Tetangganya yang seorang pesulap mencoba membantu dan memahami keadaan May dengan trik-trik sulapnya.,4.878,False,id,ID,Indonesia,109395.0,Green Glow Pictures,,112,0,2019-04-27,7,8.5,,tt9695156,2019
610044,Ikut Aku ke Neraka,"Kebahagiaan Lita dan suaminya, Rama, tidak berlangsung lama karena Lita kerap diteror oleh makhluk halus berwujud wanita menyeramkan. Rama membawa Pak Adam untuk membersihkan rumah mereka dari gangguan hantu tersebut. Pak Adam menjelaskan teror ini bukan dari rumah, melainkan dari dalam diri Lita sendiri. Pak Adam memberikan petunjuk bahwa jawaban dari teror hantu tersebut ada di masa lalu Lita, dengan meminta penjelasan dari Sari, ibu yang dia tinggalkan. Sari dirawat di rumah sakit jiwa.",4.848,False,id,ID,Indonesia,7872.0,Rapi Films,ID,90,0,2019-07-11,7,6.286,NC16,tt10488782,2019
950236,Sayap Sayap Patah,"Pada tahun 2018, Markas Komando Brimob di Kelapa Dua, Depok diserang oleh teroris yang mencoba masuk ke Rutan dan menewaskan 5 anggota Densus 88.",2.753,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,110,0,2022-08-18,3,7.3,15,tt18938680,2022
551300,Suzzanna: Bernapas Dalam Kubur,,3.397,False,id,ID,Indonesia,16514.0,Soraya Intercine Films,ID,125,0,2018-11-15,22,5.318,,tt9044128,2018
552390,The Origin of Santet,,2.015,False,id,ID,Indonesia,8237.0,GMA Films,PH,85,0,2018-10-04,12,5.7,,tt8617648,2018
1041681,Bayi Ajaib,,2.378,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,97,0,2023-01-19,0,0.0,17+,tt23129678,2023
728236,L is for Libido,,3.054,False,id,ID,Indonesia,,,,7,0,2012-09-15,2,9.0,18A,,2012
311146,Pendekar Tongkat Emas,"Cempaka, Pendekar yang disegani dan sangat dihormati dalam dunia persilatan, adalah pemegang maha senjata dan jurus mematikan Tongkat Emas yang kekuatannya tak tertandingi. Cempaka yang mulai menua akan mewariskan senjata dan jurus Tongkat Emas kepada salah satu muridnya.",3.253,False,id,ID,Indonesia,63784.0,Miles Films,ID,110,0,2014-12-18,17,6.6,,tt4235342,2014
71821,Leák,,3.206,False,id,AU,Australia,42804.0,Video Tape Corp.,,86,0,1981-01-01,30,5.667,,tt0097942,1981
674255,"Seperti Dendam, Rindu Harus Dibayar Tuntas",,2.174,False,id,ID,Indonesia,5721.0,Phoenix Films,,114,0,2021-12-02,5,6.8,17+,tt13387422,2021
572083,After Met You,,2.298,False,id,ID,Indonesia,104945.0,RA Pictures,ID,107,0,2019-01-10,2,5.2,13+,tt9476372,2019
492459,Dilan 1990,"Milea (Vanesha Prescilla) bertemu dengan Dilan (Iqbaal Ramadhan) di sebuah SMA di Bandung tahun 1990, saat Milea pindah dari Jakarta ke Bandung. Perkenalan yang tidak biasa membawa Milea mengenal keunikan Dilan, pintar, baik hati, romantis. Cara Dilan mendekati Milea tidak sama dengan teman-teman lelaki lain, bahkan Beni (Brandon Salim), pacar Milea di Jakarta. Perjalanan hubungan mereka tak selalu mulus. Beni, Anhar (Giulio Perangkan), Kang Adi (Refal Hadi) mewarnai perjalanan itu. Dilan membuat Milea percaya ia bisa tiba di tujuan dengan selamat.",3.167,False,id,ID,Indonesia,84442.0,MAX Pictures,ID,110,0,2018-01-25,24,7.542,13+,tt7843946,2018
566100,Keluarga Cemara,,2.526,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,110,0,2019-01-03,18,8.278,,tt7885874,2019
297017,Soekarno: Indonesia Merdeka,"Film Soekarno kembali hadir dalam menyambut HUT RI di tahun 2014 ini dalam versi yang lebih panjang dan lengkap. Cerita dimulai tahun 1920an, saat Sukarno muda tinggal di rumah HOS Cokroaminoto, di Surabaya. Dari Cokroaminoto, Sukarno belajar menundukkan hati rakyat. Rakyat merupakan inspirasi Soekarno melakukan perjuangan melawan penjajah. Keinginan Soekarno satu: melihat Indonesia merdeka!",3.156,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,137,0,2013-12-11,10,7.7,,tt3069954,2013
683407,Ghost Writer 2,,3.176,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,115,0,2022-07-21,3,7.667,13+,tt13409590,2022
585026,Dua Garis Biru,Dara dan Bima berusaha menjalani tanggung jawab yang menyulitkan karena telah melanggar batas. Keluguan mereka pun diuji saat keluarga memaksa masuk ke dalam perjalanan hidup mereka.,3.961,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,113,0,2019-07-11,16,7.25,13+,tt10495746,2019
987419,Like & Share,,2.484,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,112,0,2022-12-08,2,8.75,17+,tt21047870,2022
811747,Madu Murni,,3.558,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,96,0,2022-06-30,0,0.0,13+,tt16673330,2022
584178,Ghost Writer,"Sebuah buku catatan harian tua berisi rahasia kelam. Bagi Galih, buku ini adalah sebuah pembelaan terhadap prasangka kedua orangtuanya. Bagi Naya, buku ini adalah materi bagus untuk novel terbarunya setelah tiga tahun kering ide. Maka sebuah kerjasama beda alam pun dimulai.",4.214,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,97,0,2019-06-04,15,7.467,13+,tt10280220,2019
611060,Love for Sale 2,Sekuel dari film 'Love for Sale' karya Andibachtiar Yusuf yang rilis pada 2018.,2.175,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,92,0,2019-10-31,7,7.1,17+,tt10643938,2019
779890,Keluarga Cemara 2,,3.335,False,id,ID,Indonesia,19055.0,Astro Shaw,MY,114,0,2022-06-23,3,5.667,SU,tt13580706,2022
613710,Nanti Kita Cerita tentang Hari Ini,,4.11,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,120,0,2020-01-02,15,7.733,G,tt10773114,2020
168508,Something in the Way,,2.956,False,id,ID,Indonesia,50885.0,Karuna Pictures,,89,0,2013-02-08,2,7.0,,tt2692476,2013
683199,Seperti Hujan yang Jatuh ke Bumi,,2.193,False,id,ID,Indonesia,78913.0,Screenplay Films,ID,86,0,2020-10-15,16,6.1,13+,tt12217814,2020
1062350,Cerita Liburan,,2.07,False,id,ID,Indonesia,188559.0,Asaloka Films,,10,0,2022-12-16,1,10.0,,,2022
611368,Imperfect,Diadaptasi dari buku berjudul sama karya Meira Anastasia.,2.312,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,112,0,2019-12-19,12,8.417,13+,tt10932100,2019
522394,Melawan Takdir,,2.886,False,id,,,104208.0,Rumah Tujuh Langit,,89,0,2018-04-20,1,1.0,,,2018
40031,Ratu Ilmu Hitam,,2.839,False,id,ID,Indonesia,5805.0,Studio Aoi,JP,90,0,1981-01-01,10,7.0,,tt0078871,1981
646458,Dignitate,,2.746,False,id,ID,Indonesia,5344.0,MD Pictures,ID,109,0,2020-01-23,2,4.0,13+,tt10816420,2020
538583,Si Doel the Movie,"14 tahun sudah SARAH (Cornelia Agatha) pergi tanpa kabar dan perpisahan yang jelas, menyimpan kerinduan dalam hati DOEL (H. Rano Karno) yang sudah berumah tangga dengan ZAENAB (Maudy Koesnaedi). Melalui HANS (Adam Jagwani), SARAH meminta DOEL dibawa ke Amsterdam untuk mempertemukannya dengan DUL (Rey Bong), anak hasil pernikahannya dengan DOEL. DOEL ditemani MANDRA (H Mandra YS) terbang ke Amsterdam untuk bertemu dengan SARAH dan anaknya DUL. Tapi, kini DOEL berada didalam pilihan yang sulit. Harapan, kerinduan, keresahan dan keihkhlasan menyelimuti kisah tiga insan yang kerap dipermainkan oleh takdir. Dan pilihan untuk berada dalam jalan terbaik berada di tangan DOEL yang menggalau tanpa mau membohongi dan melukai perasaan siapa pun.",2.793,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,85,0,2018-08-02,7,7.5,13+,tt8669070,2018
551629,Asih,,2.066,False,id,ID,Indonesia,5344.0,MD Pictures,ID,76,0,2018-10-11,38,6.9,17+,tt8960204,2018
733063,Jailangkung: Sandekala,,3.39,False,id,ID,Indonesia,7036.0,CJ Entertainment,KR,92,0,2022-09-22,1,7.0,13+,tt21600496,2022
524933,Kafir,,2.742,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,97,0,2018-08-02,12,6.083,17+,tt8517144,2018
681782,Backstage,,1.773,False,id,ID,Indonesia,19055.0,Astro Shaw,MY,115,0,2021-12-30,2,7.8,13+,tt11912692,2021
1017338,Hidayah,,2.959,False,id,ID,Indonesia,5344.0,MD Pictures,ID,92,0,2023-01-12,0,0.0,13+,tt20873488,2023
535077,Aruna & Lidahnya,,2.69,False,id,ID,Indonesia,5721.0,Phoenix Films,,106,0,2018-09-27,15,6.6,17+,tt8894180,2018
416512,Surga Yang Tak Dirindukan 2,"Dalam sekuel film tahun 2015 peraih penghargaan ini, Pras, Arini, dan Meirose menghadapi tantangan baru yang bisa mengubah dinamika cinta segitiga mereka nan unik.",2.665,False,id,ID,Indonesia,5344.0,MD Pictures,ID,118,0,2017-02-09,4,6.9,13+,tt5946936,2017
949909,Kuntilanak 3,"Dinda yang ingin bisa mengendalikan kekuatannya pergi ke Sekolah Mata Hati. Tempat di mana seorang anak dengan kekuatan khusus belajar mengendalikan kekuatannya, tetapi bahaya tak terduga mengikutinya ke mana pun dia pergi. Bisakah Dinda bertahan di sana?",3.094,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,105,0,2022-04-30,4,5.2,R,tt18750866,2022
311145,"Supernova: Ksatria, Putri, & Bintang Jatuh",,2.622,False,id,ID,Indonesia,16514.0,Soraya Intercine Films,ID,134,0,2014-12-11,2,7.0,,tt4231466,2014
803636,Bisikan Arwah Mantan,,2.45,False,id,ID,Indonesia,150492.0,iPictures,,102,0,2021-03-18,1,10.0,17+,tt15059274,2021
476781,Posesif,,2.592,False,id,ID,Indonesia,95160.0,Palari Films,ID,102,0,2017-10-26,12,7.8,13+,tt7541708,2017
726166,Di Bawah Umur,,2.748,False,id,ID,Indonesia,5344.0,MD Pictures,ID,91,0,2020-11-13,3,6.333,17+,tt11886096,2020
451899,Kartini,Biografi Kartini dalam memperjuangkan pendidikan untuk semua kalangan,2.534,False,id,ID,Indonesia,46840.0,Legacy Pictures,,118,0,2017-04-19,5,8.1,SU,tt5882416,2017
811741,Teka-Teki Tika,,2.61,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,83,0,2021-12-23,6,6.417,13+,tt14728292,2021
398421,My Stupid Boss,Cerita tentang hubungan kerja antara Boss yang absurd dengan karyawannya. “Bossman” (Reza Rahadian) adalah orang Indonesia yang memiliki perusahaan di Kuala Lumpur.,2.525,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,106,0,2016-05-19,14,6.893,,tt5514296,2016
396100,Serigala Terakhir,"Disebuah pinggiran Jakarta dengan sekelompok remaja laki-laki tumbuh dan menjalin persahabatan yang kuat. Mereka adalah Ale [Fathir Muchtar], Jarot [Vino G. Bastian], Lukman [Dion Wiyoko], Sadat [Ali Syakieb], dan Jago [Dallas Pratama]. Ale adalah sosok yang paling menonjol diantara mereka. Jiwa pemimpinnya sangat kentara sekali. Sementara Jarot adalah sosok yang paling tidak banyak omong dan tertutup.",2.509,False,id,ID,Indonesia,96133.0,IFI Sinema,,110,0,2009-05-11,4,6.9,,tt1537898,2009
98154,Pengabdi Setan,"Sebuah keluarga kaya yang jauh dari agama mendapat musibah ketika sang Ibu wafat. Sang Ibu, Mawarti, meninggalkan seorang ayah bernama Munarto yang hanya peduli kehidupan bisnis, serta satu putra yang pendiam bernama Tomi dan putri bernama Rita yang kecanduan pesta, bersama mereka ada satu pembantu bernama Pak Karto yang taat agama dan sudah sakit-sakitan. Pada malam pertama setelah kematian Mawarti, Tomi menjumpai sang ibu kendati tidak berbincang. Keesokan harinya, dari saran temannya Tomi menyambangi seorang peramal yang berkata bahwa seluruh keluarganya terancam bahaya yang sangat besar dan akan menewaskan mereka semua. Lalu sang peramal menyarankannya untuk memperkuat diri dengan ilmu hitam.",2.505,False,id,ID,Indonesia,7872.0,Rapi Films,ID,96,0,1980-12-31,20,5.675,,tt0281048,1980
450647,Danur,"Film ini bercerita tentang Risa di hari ulang tahunnya ke-8, Risa dengan polosnya meminta seorang teman agar ia tidak kesepian lagi. Namun ternyata ibunya, Elly, mulai curiga mendapati anaknya sering tertawa sendiri dan bermain seolah-olah dengan banyak teman, padahal Elly hanya melihatnya bermain sendiri! Elly mencari jalan untuk memisahkan Risa dari sahabat nya yang ternyata hantu.",2.451,False,id,ID,Indonesia,5344.0,MD Pictures,ID,74,0,2017-03-27,14,5.857,,tt6496236,2017
829058,Potret Mimpi Buruk,,1.737,False,id,,,104948.0,Umbara Brothers Films,,84,0,2022-11-27,0,0.0,,tt11853706,2022
611740,Danur 3: Sunyaruri,Berdasarkan novel 'Sunyaruri' karya Risa Saraswati,1.778,False,id,ID,Indonesia,5344.0,MD Pictures,ID,89,0,2019-09-26,5,6.8,13+,tt10698468,2019
579952,My Idiot Brother,,2.115,False,id,ID,Indonesia,12529.0,Film One Productions,,100,0,2014-10-02,0,0.0,,tt5734266,2014
172705,Habibie & Ainun,"Rudy Habibie, ahli pesawat terbang, punya mimpi besar: membuat truk terbang untuk menyatukan Indonesia. Ainun, dokter muda cerdas yang dengan jalur karir terbuka lebar.  Pada 1962, dua kawan SMP ini bertemu lagi di Bandung. Habibie jatuh cinta seketika pada Ainun. Ainun tak hanya jatuh cinta, dia beriman pada visi dan mimpi Habibie. Mereka menikah dan terbang ke Jerman.  Cinta mereka terbangun dalam perjalanan mewujudkan mimpi. Dinginnya salju Jerman, pengorbanan, rasa sakit, kesendirian serta godaan harta dan kuasa saat mereka kembali ke Indonesia mengiringi perjalanan dua hidup menjadi satu.",2.398,False,id,ID,Indonesia,5344.0,MD Pictures,ID,125,0,2012-12-12,11,7.8,13+,tt2589132,2012
572502,Wengi Anak Mayit,,2.369,False,id,ID,Indonesia,,,,76,0,2018-11-16,0,0.0,,tt9359204,2018
22421,Laskar Pelangi,"Kepulangan Ikal dewasa ke kampung mengenang kembali masa kecilnya, hari pertama pembukaan kelas baru di sekolah SD Muhammadiyah. Lima tahun bersama, Bu Muslimah, Pak Harfan dan ke 10 murid dengan keunikan dan keistimewaannya tersendiri, berjuang untuk terus bisa sekolah.",2.38,False,id,ID,Indonesia,63784.0,Miles Films,ID,120,0,2008-09-25,19,7.4,,tt1301264,2008
172597,Lewat Djam Malam,,2.376,False,id,ID,Indonesia,79527.0,PT. PERFINI FILMS,ID,101,0,1954-05-01,7,6.5,PG,tt0045997,1954
1018523,Until Tomorrow,,1.596,False,id,ID,Indonesia,10658.0,Unlimited Production,,0,0,2022-09-29,1,5.0,,,2022
737671,Akhirat: A Love Story,,1.4,False,id,ID,Indonesia,107897.0,Ivanhoe Pictures,US,112,0,2021-12-02,0,6.5,13+,tt12993456,2021
40104,Golok Setan,,2.317,False,id,ID,Indonesia,7872.0,Rapi Films,ID,90,0,1983-04-20,14,4.964,,tt0087142,1983
655293,#TemanTapiMenikah 2,,1.484,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,104,0,2020-02-27,4,6.25,13+,tt11640412,2020
881602,Story of Dinda: Second Chance of Happiness,,2.919,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,59,0,2021-10-29,1,2.0,17+,tt14807282,2021
656430,The Sexy City,,1.381,False,id,ID,Indonesia,78678.0,PT Virgo Putra Film,,86,0,2010-03-25,1,9.5,,,2010
892560,Merindu Cahaya De Amstel,,1.957,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,107,0,2022-01-20,2,7.8,,,2022
388155,3: Alif Lam Mim,"Alif, Lam dan Mim adalah tiga sahabat dari satu perguruan silat yang dibesarkan bersama di padepokan Al-Ikhlas.  Alif yang lurus dan keras dalam bersikap memilih menjadi aparat negara. Ia bertekad membasmi semua bentuk kejahatan dan mencari para pembunuh kedua orangtuanya. Lam yang sikapnya lebih tenang menjadi seorang jurnalis. Bertujuan untuk menyebarkan kebenaran dan menjadikan dirinya mata dari rakyat. Sementara Mim yang bijak memilih mengabdi menjadi pengajar dan menetap di padepokan. Ketiganya dipertemukan kembali setelah terjadi kekacauan paska ledakan bom di sebuah kafe.",2.277,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,122,0,2015-10-01,4,6.9,PG-13,tt5199156,2015
1057016,"Jalan yang Jauh, Jangan Lupa Pulang",,1.381,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,0,0,2023-02-02,0,0.0,,tt23472308,2023
1056903,Menjamah Cahaya,"Cakra sedang ada diambang antara membunuh dirinya atau bertahan hidup, setelah kegagalannya meraih mimpinya menjadi seorang penyanyi. Ian, sahabatnya, datang untuk menenangkan Cakra. Sempat ditolak, Ian akhirnya berhasil membujuk Cakra. Mereka pun pergi ke tempat dimana mereka biasanya banyak menghabiskan waktu. Tak disangka, perjalanan menuju tempat itu telah membuka apa yang selama ini Ian tak ketahui tentang Cakra. Hingga akhirnya mereka sampai di tempat itu, semua kebenaran yang tabu bagi Ian pun terungkap. Cakra dan Ian sama-sama terlahir kembali. Semua kebenaran yang terungkap itu justru telah memperkuat persahabatan mereka.",1.973,False,id,,,187674.0,426 Hz,ID,17,0,2022-12-11,0,0.0,,,2022
584416,Mantan Manten,,2.162,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,111,0,2019-04-04,2,6.5,13+,tt10066526,2019
350576,Comic 8: Casino Kings - Part 1,"Comic 8 : Casino Kings, menceritakan tentang misi ke 8 agen rahasia yang berada di bawah pimpinan INDRO WARKOP ditugaskan untuk Undercover menjadi COMIC atau Stand Up Comedian, demi mencari seorang comic yang menjadi penghubung ke seorang Master Kriminal yang bernama THE KING, yang terkenal sebagai Raja Perjudian pemilik Casino paling spektakuler di Asia.",2.246,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,102,0,2015-07-15,6,5.1,,tt5057126,2015
